D:\Projects\Datasets\3dsmax\evaluate\Train\interior\GroundTruth\interior max_Perspective.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\interior\Normals\interior max_Perspective_normal.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\interior\Position\interior max_Perspective_D_Z Depth.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060127.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060127.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060127.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060128.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060128.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060128.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060129.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060129.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060129.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060130.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060130.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060130.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060131.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060131.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060131.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060132.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060132.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060132.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060133.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060133.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060133.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060134.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060134.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060134.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060135.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060135.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060135.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060136.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060136.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060136.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060137.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060137.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060137.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060138.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060138.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060138.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060139.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060139.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060139.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060140.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060140.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060140.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060141.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060141.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060141.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060142.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060142.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060142.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060143.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060143.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060143.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060144.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060144.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060144.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060145.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060145.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060145.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060146.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060146.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060146.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060147.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060147.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060147.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060148.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060148.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060148.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060149.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060149.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060149.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060150.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060150.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060150.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060151.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060151.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060151.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060152.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060152.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060152.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060153.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060153.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060153.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060154.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060154.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060154.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060155.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060155.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060155.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060156.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060156.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060156.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060157.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060157.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060157.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060158.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060158.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060158.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060159.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060159.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060159.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060160.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060160.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060160.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060161.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060161.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060161.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060162.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060162.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060162.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060163.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060163.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060163.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060164.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060164.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060164.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060165.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060165.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060165.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060166.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060166.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060166.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060167.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060167.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060167.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060168.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060168.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060168.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060169.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060169.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060169.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060170.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060170.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060170.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060171.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060171.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060171.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060172.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060172.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060172.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060173.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060173.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060173.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060174.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060174.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060174.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060175.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060175.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060175.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060176.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060176.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060176.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060177.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060177.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060177.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060178.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060178.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060178.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060179.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060179.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060179.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060180.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060180.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060181.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060181.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060181.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060182.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060182.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060182.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060183.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060183.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060183.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060184.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060184.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060184.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060185.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060185.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060185.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060186.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060186.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060186.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060187.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060187.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060187.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060188.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060188.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060188.exr
D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\GroundTruth\scene_16_Perspective_View060189.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Normals\scene_16_Perspective_normal_View060189.exr,D:\Projects\Datasets\3dsmax\evaluate\Train\scene16\Position\scene_16_Perspective_VRaySamplerInfo_View060189.exr
